date,time,DOY,ALB_1_1_1,CHK__1_1_1,DAQM_T_1_1_1,VIN_1_1_1,DRM_POWER_STATUS_1_1_1,DRM_V_BATTERY_1_1_1,DRM_V_MAIN_1_1_1,LWIN_1_1_1,LWOUT_1_1_1,PPFD_1_1_1,P_RAIN_1_1_1,RH_1_1_1,RN_1_1_1,SHF_1_1_1,SHF_2_1_1,SHF_3_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWIN_1_1_1,SWOUT_1_1_1,TA_1_1_1,TCNR4_C_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[%],[OTHER],[C],[V],[OTHER],[V],[V],[W/m^2],[W/m^2],[µmol/m^2/s],[m],[%],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[m^3/m^3],[m^3/m^3],[m^3/m^3],[W/m^2],[W/m^2],[K],[C],[K],[K],[K]
2022-07-29,12:30,210.5207,1.06113,115.3,8.02109,12.2136,15,0,11.3678,-45.5584,-7.08641,141.402,0,77.2396,-41.5938,-2.11366,0.0291515,0.222901,0.418347,0.429901,0.424599,46.0276,49.1494,276.432,-156.25,-9999,-9999,-9999
2022-07-29,13:00,210.5415,0.805325,117.367,8.80391,12.2137,15,0,11.3619,-48.0243,-8.42925,194.84,0,76.4255,-23.998,-2.12255,0.0293768,0.222408,0.418319,0.429875,0.424603,67.9704,52.3733,276.664,-156.082,-9999,-9999,-9999
2022-07-29,13:30,210.5624,0.692697,140.867,9.32109,12.2137,15,0,11.3703,-48.1275,-9.12386,153.178,0,73.8209,-19.6868,-2.13142,0.0296521,0.22196,0.418298,0.429866,0.424609,60.611,41.2941,276.97,-156.018,-9999,-9999,-9999
2022-07-29,14:00,210.5832,0.745605,122.933,9.70937,12.2139,15,0,11.3657,-47.2918,-9.17652,142.022,0,75.7504,-24.3745,-2.14047,0.0297964,0.221083,0.418286,0.429859,0.424615,53.7541,40.0133,277.097,-155.948,-9999,-9999,-9999
2022-07-29,14:30,210.604,0.744919,118.367,10.0328,12.214,15,0,11.3735,-48.2913,-9.93288,122.152,0,74.7582,-24.8367,-2.14939,0.0299653,0.220695,0.418277,0.429852,0.424615,52.3634,38.8417,277.427,-155.775,-9999,-9999,-9999
2022-07-29,15:00,210.6249,0.650356,106.1,10.299,12.2139,15,0,11.3713,-44.4389,-10.9094,157.482,0,72.5445,-6.5874,-2.15838,0.0303963,0.220196,0.418258,0.429853,0.424622,75.6024,48.6602,277.628,-155.756,-9999,-9999,-9999
2022-07-29,15:30,210.6457,0.622093,121.767,10.5547,12.214,15,0,11.3816,-43.8322,-12.5167,146.348,0,72.5871,-2.51509,-2.16687,0.0306124,0.219693,0.418259,0.429844,0.424628,73.5989,44.7985,277.526,-155.654,-9999,-9999,-9999
2022-07-29,16:00,210.6665,0.522357,130.567,10.6747,12.214,15,0,11.3572,-36.8069,-10.9179,144.273,0,61.0671,17.2921,-2.17585,0.030969,0.219255,0.418245,0.42982,0.424623,88.2214,45.0403,278.451,-155.676,-9999,-9999,-9999
2022-07-29,16:30,210.6873,0.644436,94.6,11.2068,12.214,15,0,11.3504,-20.6649,-10.4548,116.65,0,56.0147,18.6135,-2.18481,0.0313148,0.218658,0.418283,0.429881,0.424608,66.4587,37.6352,279.085,-155.496,-9999,-9999,-9999
2022-07-29,17:00,210.7082,0.669041,115.7,11.8464,12.214,15,0,11.3501,-6.75253,-8.35723,35.0295,0,56.119,6.8178,-2.19321,0.0312296,0.218031,0.418369,0.429937,0.424589,15.678,10.4481,279.199,-155.336,-9999,-9999,-9999
2022-07-29,17:30,210.729,0.440285,112.867,12.1448,12.2142,15,0,11.36,-6.30143,-6.25996,8.74295,0,60.7809,1.19632,-2.20094,0.0312682,0.217317,0.418444,0.429994,0.424575,3.32915,2.10204,278.516,-155.359,-9999,-9999,-9999
2022-07-29,18:00,210.7498,-0.680956,117.8,12.0255,12.2137,15,0,11.2718,1.84836,-1.15441,1.43993,0.0005,76.3895,1.82535,-2.20947,0.0313936,0.215979,0.418772,0.430177,0.424573,-1.60801,0.880467,277.256,-155.457,-9999,-9999,-9999
2022-07-29,18:30,210.7707,-1.78995,141,11.0641,12.2134,15,0,11.2546,-5.63862,1.81708,0.475982,0.0002,84.5474,-9.79752,-2.21967,0.0313903,0.215151,0.419715,0.430325,0.424662,-1.16621,1.21973,276.148,-155.819,-9999,-9999,-9999
2022-07-29,19:00,210.7915,-0.695394,115.867,10.3685,12.2134,15,0,11.2506,4.91729,2.98302,0.0027803,0,75.9638,-0.255174,-2.22179,0.030944,0.21453,0.419881,0.430254,0.424707,-2.03511,1.34394,276.31,-155.818,-9999,-9999,-9999
2022-07-29,19:30,210.8123,2.84992,114.233,10.1026,12.2136,15,0,11.2836,-17.2288,-2.65063,-0.00222555,0,61.1076,-15.0567,-2.21492,0.0306145,0.214055,0.419887,0.430241,0.424724,-0.244868,0.5952,277.108,-156.079,-9999,-9999,-9999
2022-07-29,20:00,210.8332,0.479578,123.367,10.3313,12.2141,15,0,11.3535,-10.1405,-3.55158,-0.00245464,0,53.194,-6.46043,-2.20142,0.0302824,0.213451,0.419877,0.430261,0.424727,0.161364,-0.00260351,277.633,-156.144,-9999,-9999,-9999
2022-07-29,20:30,210.854,-0.119604,93.1333,10.5375,12.214,15,0,11.3086,-1.03618,1.83102,-0.00228138,0,64.9281,-5.86037,-2.18653,0.03024,0.212945,0.419882,0.430275,0.424729,-3.33265,0.167424,276.514,-155.971,-9999,-9999,-9999
2022-07-29,21:00,210.8748,2.16982,153.6,10.2862,12.2141,15,0,11.3585,-4.26655,0.467436,-0.00245011,0,64.5434,-4.8661,-2.17393,0.0299158,0.212601,0.419886,0.430286,0.42473,-0.711586,-0.137401,276.344,-155.901,-9999,-9999,-9999
2022-07-29,21:30,210.8956,4.25052,113.4,10.2109,12.214,15,0,11.3485,-1.37262,0.316759,-0.00232388,0,62.4236,-1.08014,-2.1632,0.0298084,0.212275,0.419863,0.430312,0.424738,0.246863,-0.362377,276.654,-155.788,-9999,-9999,-9999
2022-07-29,22:00,210.9165,-1.79921,124,10.3325,12.2142,15,0,11.3379,-0.591188,-0.0934932,-0.00244484,0,63.2118,-0.478319,-2.15473,0.0297023,0.211815,0.419855,0.430327,0.424732,-0.298666,-0.291425,276.814,-155.878,-9999,-9999,-9999
2022-07-29,22:30,210.9373,0.136827,149.233,10.4672,12.2142,15,0,11.3501,0.512264,-0.173176,-0.00224969,0,65.0166,0.128962,-2.14908,0.0294919,0.211304,0.419872,0.430338,0.424736,-0.756463,-0.0786324,276.995,-155.681,-9999,-9999,-9999
2022-07-29,23:00,210.9581,-0.343289,132.533,10.5698,12.2138,15,0,11.263,3.77631,2.72367,-0.00224894,0.0002,75.7062,-2.98531,-2.14573,0.0294636,0.210885,0.419924,0.430316,0.424734,-3.1562,1.00412,276.593,-155.941,-9999,-9999,-9999
2022-07-29,23:30,210.979,-1.41818,123.567,10.4026,12.2131,15,0,11.2537,3.90988,2.39399,-0.00238222,0.0001,74.1559,-2.15752,-2.14416,0.0293497,0.210219,0.419926,0.430246,0.424739,-1.73603,2.33452,277.067,-156.101,-9999,-9999,-9999
2022-07-30,00:00,211,-0.965026,125.3,10.5794,12.2131,15,0,11.2624,-0.601259,1.33189,-0.00243352,0.0003,76.671,-5.72536,-2.13859,0.0288773,0.209123,0.419698,0.430168,0.424669,-2.14216,2.01884,277.388,-155.986,-9999,-9999,-9999
2022-07-30,00:30,211.0208,-0.93291,113.6,10.6182,12.2136,15,0,11.2587,-4.45004,0.0735466,-0.0025248,0,73.2631,-8.36851,-2.1191,0.0284493,0.208403,0.419529,0.430157,0.42462,-2.12632,1.83493,277.647,-155.9,-9999,-9999,-9999
2022-07-30,01:00,211.0416,-0.197899,150.433,10.6974,12.2137,15,0,11.2655,-11.0358,-1.02368,-0.00247225,0,77.9784,-12.4408,-2.08598,0.0279837,0.207901,0.419583,0.43018,0.424653,-2.07507,0.361558,277.229,-155.71,-9999,-9999,-9999
2022-07-30,01:30,211.0624,-0.427239,111.7,10.718,12.2138,15,0,11.2712,-3.3269,0.264106,-0.00237216,0,74.1523,-6.4749,-2.05384,0.0275634,0.207465,0.419613,0.430177,0.424688,-2.07716,0.857008,277.334,-155.711,-9999,-9999,-9999
2022-07-30,02:00,211.0833,-0.153431,131.7,10.7023,12.2143,15,0,11.3357,-27.9423,-5.13609,-0.00248054,0,67.321,-26.7103,-2.02533,0.0272346,0.207032,0.41965,0.430185,0.424708,-3.39491,0.574117,277.604,-155.686,-9999,-9999,-9999
2022-07-30,02:30,211.1041,-0.405186,148.9,10.6279,12.2144,15,0,11.3713,-11.7527,-2.29049,-0.00249915,0,65.3927,-10.4608,-2.00226,0.0269248,0.20656,0.419739,0.430218,0.424734,-0.827065,0.1715,277.54,-155.589,-9999,-9999,-9999
2022-07-30,03:00,211.1249,0.246479,103.633,10.881,12.2144,15,0,11.351,-6.29149,-3.78593,-0.00256328,0,58.9076,-2.4982,-1.98598,0.0266105,0.206165,0.41976,0.430224,0.42473,-0.534505,0.0813098,278.436,-155.645,-9999,-9999,-9999
2022-07-30,03:30,211.1458,-4.16094,121.533,11.2268,12.214,15,0,11.2849,-10.5865,-4.32181,-0.00242799,0,65.7482,-5.92589,-1.97484,0.0264672,0.205753,0.419741,0.430221,0.424713,-0.397431,-0.722481,278.063,-155.443,-9999,-9999,-9999
2022-07-30,04:00,211.1666,0.596757,139.633,11.4117,12.214,15,0,11.2774,-4.37641,-3.28984,-0.00242648,0,65.202,-0.80493,-1.96591,0.026315,0.205311,0.419719,0.430204,0.424729,-0.356242,-0.42317,278.133,-155.495,-9999,-9999,-9999
2022-07-30,04:30,211.1874,0.564183,118.1,11.632,12.2144,15,0,11.3289,-28.9949,-7.28945,-0.00257837,0,61.8262,-22.5556,-1.95817,0.0261563,0.204831,0.419681,0.430181,0.424717,-1.40805,-0.701837,278.549,-155.653,-9999,-9999,-9999
2022-07-30,05:00,211.2083,0.767977,124.933,11.6461,12.2145,15,0,11.3588,-34.527,-8.11563,-0.00250745,0,60.4053,-26.771,-1.94965,0.026048,0.204389,0.419699,0.430191,0.424748,-0.968486,-0.618592,278.531,-155.566,-9999,-9999,-9999
2022-07-30,05:30,211.2291,1.61566,143.767,11.7234,12.2145,15,0,11.3569,-35.3136,-9.74856,-0.00266236,0,58.0345,-25.8967,-1.94141,0.025908,0.203861,0.419761,0.43023,0.424768,-1.24101,-0.931869,279.031,-155.688,-9999,-9999,-9999
2022-07-30,06:00,211.2499,0.439542,127.667,11.7357,12.2144,15,0,11.3223,-32.7512,-6.90918,-0.00257862,0,72.6766,-26.4991,-1.93467,0.0258797,0.203383,0.419821,0.430249,0.424775,-1.35999,-0.840737,278.079,-155.666,-9999,-9999,-9999
2022-07-30,06:30,211.2707,1.22773,154.7,11.7654,12.214,15,0,11.2705,-37.4645,-11.5595,-0.00261408,0,55.3484,-26.2067,-1.93131,0.0257271,0.203041,0.419817,0.430235,0.424777,-0.883599,-0.822983,279.447,-155.525,-9999,-9999,-9999
2022-07-30,07:00,211.2916,0.687591,125.1,12.0518,12.2145,15,0,11.332,-45.1503,-12.2443,-0.00261131,0,56.1811,-33.6382,-1.92797,0.0255753,0.202404,0.4198,0.430215,0.424783,-1.69147,-1.07868,279.336,-155.823,-9999,-9999,-9999
2022-07-30,07:30,211.3124,0.61735,129.833,12.2213,12.2145,15,0,11.3476,-45.0437,-11.787,-0.00271819,0,58.3287,-34.3927,-1.92446,0.0254527,0.201842,0.419807,0.430211,0.424791,-2.08601,-1.24976,279.289,-155.621,-9999,-9999,-9999
2022-07-30,08:00,211.3332,0.650262,131.233,12.1578,12.2143,15,0,11.3523,-40.8617,-10.0326,-0.00255699,0,62.2873,-31.4721,-1.9195,0.0254351,0.201363,0.419818,0.430228,0.424814,-1.59679,-1.01028,278.881,-155.821,-9999,-9999,-9999
2022-07-30,08:30,211.3541,0.570478,110.7,12.0917,12.2143,15,0,11.3501,-48.3987,-11.8774,-0.000154153,0,61.591,-37.4241,-1.91439,0.0252912,0.200921,0.419816,0.430221,0.424818,-1.9699,-1.11048,278.966,-155.84,-9999,-9999,-9999
2022-07-30,09:00,211.3749,0.480799,131.933,12.075,12.2144,15,0,11.3382,-9999,-9999,0.180181,0,57.7757,-9999,-1.90947,0.0253405,0.200445,0.419819,0.430201,0.424827,-1.34476,-0.646715,279.451,-9999,-9999,-9999,-9999
2022-07-30,09:30,211.3957,1.83083,141.933,12.2805,12.2143,15,0,11.3401,-50.2757,-13.2682,5.24739,0,57.6012,-38.5152,-1.90301,0.0253402,0.199945,0.419786,0.430241,0.42483,-0.246942,1.16794,279.646,-156.38,-9999,-9999,-9999
2022-07-30,10:00,211.4165,1.14766,128.533,12.5391,12.2145,15,0,11.3391,-50.7548,-14.2281,27.8291,0,53.2622,-37.7414,-1.89274,0.0253923,0.19945,0.41977,0.430288,0.424812,7.57181,8.09815,280.335,-156.12,-9999,-9999,-9999
2022-07-30,10:30,211.4374,0.892251,104.667,13.025,12.2146,15,0,11.3373,-9999,-9999,54.8702,0,48.6557,-9999,-1.87924,0.0254803,0.198949,0.41965,0.430315,0.424758,15.9283,13.9704,280.944,-9999,-9999,-9999,-9999
2022-07-30,11:00,211.4582,0.770126,83.4,13.5279,12.2147,15,0,11.3438,-51.3564,-18.0561,93.3184,0,44.8075,-26.963,-1.86343,0.0257155,0.198305,0.419597,0.430355,0.424701,29.5452,22.8581,281.468,-155.112,-9999,-9999,-9999
2022-07-30,11:30,211.479,0.818963,125.1,13.9956,12.2148,15,0,11.3572,-50.1349,-17.2019,125.81,0,46.4762,-26.1253,-1.84507,0.0263975,0.197851,0.419637,0.430429,0.424682,38.261,31.2962,281.4,-155.838,-9999,-9999,-9999
2022-07-30,12:00,211.4999,0.7401,105.633,14.3578,12.2143,15,0,11.2927,-49.5003,-17.0477,160.703,0,48.1563,-18.7948,-1.82565,0.0272379,0.197297,0.419706,0.430445,0.424723,49.7321,36.5897,281.45,-155.294,-9999,-9999,-9999
2022-07-30,12:30,211.5207,0.625164,127.3,14.5198,12.2146,15,0,11.3342,-48.9973,-16.6822,153.297,0,49.4506,-12.936,-1.80838,0.0273383,0.19689,0.41979,0.430457,0.424812,50.6018,31.6203,281.285,-155.475,-9999,-9999,-9999
2022-07-30,13:00,211.5415,0.459483,142.5,14.4831,12.2148,15,0,11.3604,-47.0488,-14.5188,239.863,0,62.2121,13.6119,-1.79421,0.0283407,0.196458,0.419846,0.43047,0.424877,84.9324,38.8348,280.508,-155.279,-9999,-9999,-9999
2022-07-30,13:30,211.5624,0.349731,115.7,14.1977,12.2148,15,0,11.3554,-41.506,-12.8248,254.099,0,63.4774,46.504,-1.78332,0.0293176,0.195968,0.419963,0.430505,0.424915,112.103,38.8357,280.424,-155.359,-9999,-9999,-9999
2022-07-30,14:00,211.5832,0.306997,135.667,14.1732,12.2144,15,0,11.2917,-33.2998,-14.4093,248.892,0,58.6905,62.833,-1.7733,0.0303343,0.195473,0.420272,0.430579,0.424973,118.005,36.2657,280.86,-155.421,-9999,-9999,-9999
2022-07-30,14:30,211.604,0.26778,124.967,14.1815,12.2142,15,0,11.2677,-38.7357,-13.2526,183.063,0,61.6496,45.4444,-1.76208,0.030048,0.195073,0.420412,0.430627,0.425007,97.4692,26.0849,280.497,-155.303,-9999,-9999,-9999
2022-07-30,15:00,211.6249,0.285552,97.2,14.0464,12.2141,15,0,11.2637,-48.1039,-13.1664,141.573,0,60.8734,23.1536,-1.7515,0.0297709,0.194551,0.420403,0.430625,0.425047,78.5734,22.3887,280.444,-155.487,-9999,-9999,-9999
2022-07-30,15:30,211.6457,0.259796,98.8667,13.8956,12.2144,15,0,11.346,-48.4078,-10.977,134.986,0,62.1184,22.1154,-1.74166,0.0303224,0.194153,0.420337,0.430618,0.425063,79.8258,20.7201,280.35,-155.461,-9999,-9999,-9999
2022-07-30,16:00,211.6665,0.237664,115.567,13.8125,12.2141,15,0,11.2983,-48.7688,-12.2224,147.07,0,65.4587,34.975,-1.73268,0.0311886,0.193633,0.420287,0.430645,0.425066,93.8183,22.2969,280.322,-155.388,-9999,-9999,-9999
2022-07-30,16:30,211.6873,0.213517,139.633,13.7018,12.2144,15,0,11.3454,-48.1552,-11.7258,127.087,0,65.8535,35.3814,-1.72651,0.0316228,0.193224,0.42021,0.430661,0.425067,90.5206,19.3136,280.076,-155.484,-9999,-9999,-9999
2022-07-30,17:00,211.7082,0.214775,126.533,13.5479,12.2146,15,0,11.3626,-47.5121,-11.0849,90.5377,0,65.9557,15.2228,-1.72272,0.0317025,0.192827,0.420162,0.43064,0.425059,65.6534,14.0905,279.976,-155.531,-9999,-9999,-9999
2022-07-30,17:30,211.729,0.201345,103.167,13.3698,12.214,15,0,11.2708,-45.7106,-10.5584,44.757,0,67.7017,-10.4948,-1.71991,0.0313983,0.192253,0.420106,0.430589,0.425019,30.9848,6.32739,279.767,-155.521,-9999,-9999,-9999
2022-07-30,18:00,211.7498,0.143517,107.633,13.1711,12.2142,15,0,11.342,-42.944,-10.6414,12.7789,0,59.749,-23.8267,-1.71895,0.0309984,0.191974,0.41989,0.430543,0.424941,9.9828,1.507,279.976,-155.565,-9999,-9999,-9999
2022-07-30,18:30,211.7707,0.332071,128.867,13.0143,12.2138,15,0,11.3098,-40.5055,-9.24652,1.02877,0,64.358,-30.5698,-1.72058,0.0309284,0.191363,0.419657,0.430478,0.424864,-0.179849,-0.869001,279.498,-155.61,-9999,-9999,-9999
2022-07-30,19:00,211.7915,0.658922,143.7,12.788,12.2142,15,0,11.3607,-39.7048,-8.78717,0.0126167,0,63.9863,-31.4763,-1.72527,0.0308476,0.190922,0.41948,0.430409,0.424817,-1.51491,-0.956246,279.397,-155.691,-9999,-9999,-9999
2022-07-30,19:30,211.8123,0.562456,122.2,12.6083,12.2142,15,0,11.3679,-40.9656,-8.46972,-0.00236084,0,66.1372,-33.2472,-1.73221,0.0309214,0.190517,0.41942,0.430371,0.424808,-1.65791,-0.914878,279.277,-155.843,-9999,-9999,-9999
2022-07-30,20:00,211.8332,0.560809,134.3,12.4776,12.2141,15,0,11.3541,-41.2026,-8.11819,-0.00258415,0,67.4173,-33.7633,-1.7401,0.0309675,0.190017,0.419381,0.430345,0.424786,-1.53383,-0.873035,279.227,-155.738,-9999,-9999,-9999
2022-07-30,20:30,211.854,0.533457,138.233,12.4227,12.2143,15,0,11.3669,-43.1731,-8.5992,-0.00260125,0,65.6595,-35.407,-1.74856,0.0308841,0.189623,0.419354,0.430319,0.424767,-1.82969,-0.979412,279.352,-155.805,-9999,-9999,-9999
2022-07-30,21:00,211.8748,0.47534,126.233,12.4386,12.2144,15,0,11.3529,-41.8492,-8.53115,-0.00266613,0,63.8831,-34.146,-1.75734,0.0309589,0.189212,0.419309,0.430302,0.424765,-1.56276,-0.743232,279.559,-155.775,-9999,-9999,-9999
2022-07-30,21:30,211.8956,0.718838,133.1,12.5508,12.2139,15,0,11.302,-34.0375,-8.89079,-0.00272422,0,61.3705,-25.6009,-1.76602,0.0309089,0.188727,0.419302,0.430303,0.424761,-1.27002,-0.821298,279.737,-155.723,-9999,-9999,-9999
2022-07-30,22:00,211.9165,1.27467,114.367,12.7219,12.2142,15,0,11.3426,-23.0514,-8.60605,-0.00267795,0,61.1442,-14.4049,-1.77435,0.0308806,0.188141,0.419272,0.430288,0.424754,-1.11133,-1.15179,279.757,-155.675,-9999,-9999,-9999
2022-07-30,22:30,211.9373,1.5476,137.633,12.8409,12.2143,15,0,11.3488,-16.0491,-6.4585,-0.00266739,0,67.0669,-9.40693,-1.78233,0.0309268,0.187691,0.41928,0.430294,0.42476,-0.742593,-0.927374,279.435,-155.67,-9999,-9999,-9999
2022-07-30,23:00,211.9581,1.67393,141.3,12.8932,12.2143,15,0,11.3529,-15.0595,-5.58756,-0.00275918,0,69.8438,-9.25038,-1.78966,0.0309113,0.187248,0.419327,0.430313,0.42479,-0.639966,-0.861573,279.364,-155.663,-9999,-9999,-9999
2022-07-30,23:30,211.979,0.518223,143.433,12.9261,12.2136,15,0,11.3338,-31.5308,-6.45102,-0.0027466,0,71.7816,-25.9824,-1.79511,0.0310688,0.186833,0.41931,0.4303,0.424781,-1.79949,-0.921165,279.212,-155.7,-9999,-9999,-9999
2022-07-31,00:00,212,0.426228,139,12.8156,12.2137,15,0,11.3429,-44.1671,-6.57222,-0.00272171,0,71.2307,-38.5321,-1.79876,0.0312474,0.186493,0.419145,0.430241,0.424746,-1.63913,-0.711274,279.242,-155.68,-9999,-9999,-9999
2022-07-31,00:30,212.0208,0.621274,126.133,12.6268,12.214,15,0,11.2905,-46.8459,-8.09003,-0.00265104,0,69.8212,-39.6042,-1.80308,0.0313674,0.185899,0.419095,0.430211,0.424729,-1.82454,-0.96856,279.408,-155.721,-9999,-9999,-9999
2022-07-31,01:00,212.0416,0.5288,147.5,12.5708,12.2142,15,0,11.3441,-47.7557,-10.6589,-0.00259773,0,61.4714,-37.3173,-1.80819,0.0315572,0.185424,0.419045,0.430174,0.424725,-1.23234,-1.04094,280.078,-155.856,-9999,-9999,-9999
2022-07-31,01:30,212.0624,0.73351,132.667,12.8544,12.2145,15,0,11.3657,-49.3573,-13.4871,-0.00268449,0,53.833,-36.4341,-1.8135,0.0315937,0.184772,0.418993,0.430144,0.424717,-1.93472,-1.39345,280.637,-155.627,-9999,-9999,-9999
2022-07-31,02:00,212.0833,0.620859,134.133,13.1208,12.2145,15,0,11.3479,-48.6079,-12.0014,-0.00276446,0,63.9828,-37.7001,-1.8182,0.0318679,0.184229,0.419011,0.430119,0.424712,-2.70957,-1.61963,279.882,-155.868,-9999,-9999,-9999
2022-07-31,02:30,212.1041,0.719812,109.3,12.8951,12.2145,15,0,11.3289,-42.3506,-9.2131,-0.00269908,0,63.7988,-33.4584,-1.8236,0.0319632,0.183775,0.419072,0.430108,0.424719,-0.965012,-0.667776,279.796,-155.907,-9999,-9999,-9999
2022-07-31,03:00,212.1249,0.846168,92.5,13.0867,12.2146,15,0,11.3498,-39.1473,-13.08,-0.00280017,0,53.3825,-26.3715,-1.82912,0.0319868,0.183268,0.419167,0.430117,0.424753,-1.51811,-1.25209,280.803,-156.297,-9999,-9999,-9999
2022-07-31,03:30,212.1458,1.04823,112.5,13.437,12.2146,15,0,11.3529,-32.9414,-12.4436,-0.00285222,0,53.5801,-20.6423,-1.83236,0.031904,0.182733,0.419203,0.430144,0.424779,-1.33725,-1.24635,280.825,-155.948,-9999,-9999,-9999
2022-07-31,04:00,212.1666,0.821806,104.8,13.6312,12.2146,15,0,11.3491,-35.9056,-11.6565,-0.00278483,0,56.0996,-24.6324,-1.83314,0.0319169,0.182165,0.419189,0.430107,0.424779,-1.70511,-1.36258,280.498,-155.873,-9999,-9999,-9999
2022-07-31,04:30,212.1874,1.00577,107.1,13.5773,12.2147,15,0,11.3451,-32.912,-11.5354,-0.0027549,0,57.9709,-21.7668,-1.83169,0.0321821,0.181596,0.419084,0.430073,0.424779,-1.6026,-1.43648,280.211,-155.769,-9999,-9999,-9999
2022-07-31,05:00,212.2083,0.754218,150.6,13.3852,12.2141,15,0,11.2783,-35.4033,-11.1894,-0.00270788,0,58.343,-24.7246,-1.8298,0.0322925,0.181236,0.418908,0.430015,0.424765,-1.54002,-1.09197,280.098,-155.64,-9999,-9999,-9999
2022-07-31,05:30,212.2291,0.735632,147.733,13.2612,12.214,15,0,11.2568,-33.8414,-10.8902,-0.00283764,0,58.2698,-23.4531,-1.82911,0.0324297,0.180739,0.418829,0.429982,0.424763,-1.48826,-1.06281,280.114,-155.962,-9999,-9999,-9999
2022-07-31,06:00,212.2499,0.632572,112.867,13.2005,12.2144,15,0,11.336,-36.2116,-10.2953,-0.00286882,0,59.0397,-26.6274,-1.82936,0.0326309,0.18022,0.418748,0.429941,0.424757,-1.89633,-1.17133,279.906,-155.752,-9999,-9999,-9999
2022-07-31,06:30,212.2707,0.602906,113.467,13.1136,12.2142,15,0,11.2755,-37.8753,-9.46749,-0.00284367,0,58.2487,-29.3042,-1.83019,0.0328013,0.179774,0.418605,0.429878,0.424756,-1.86528,-1.05078,279.868,-155.719,-9999,-9999,-9999
2022-07-31,07:00,212.2916,0.41186,124.667,13.0286,12.2147,15,0,11.3326,-46.6061,-9.60348,-0.00272221,0,58.0221,-38.2902,-1.83155,0.0330572,0.17923,0.418366,0.429769,0.424745,-2.1724,-0.916219,279.752,-155.845,-9999,-9999,-9999
2022-07-31,07:30,212.3124,0.403323,141.4,12.8844,12.2145,15,0,11.3195,-46.9571,-9.12469,-0.00269882,0,57.8423,-39.1366,-1.8336,0.0332894,0.178671,0.418196,0.429676,0.42475,-2.08105,-0.853845,279.533,-155.936,-9999,-9999,-9999
2022-07-31,08:00,212.3332,0.458734,110.933,12.7596,12.2146,15,0,11.3301,-43.6232,-9.26656,-0.00263118,0,55.7538,-35.7484,-1.83657,0.0334958,0.178256,0.418085,0.429612,0.424761,-2.14156,-0.978198,279.462,-155.961,-9999,-9999,-9999
2022-07-31,08:30,212.3541,0.306254,111.133,12.6063,12.2144,15,0,11.307,-39.7541,-6.16892,-0.000401604,0,58.2361,-35.0974,-1.83979,0.0338575,0.177769,0.418008,0.429554,0.424758,-2.21977,-0.684477,278.833,-155.827,-9999,-9999,-9999
2022-07-31,09:00,212.3749,0.290545,133.833,12.3648,12.2144,15,0,11.336,-43.1958,-6.55221,0.207568,0,56.6428,-37.8116,-1.84402,0.0339258,0.177284,0.417949,0.429485,0.424765,-1.83852,-0.544591,278.858,-155.812,-9999,-9999,-9999
2022-07-31,09:30,212.3957,0.582044,109.067,12.2747,12.2142,15,0,11.3641,-28.7572,-5.93193,5.0473,0,55.6271,-22.7358,-1.84873,0.0341196,0.176729,0.417867,0.429419,0.424762,0.424785,0.381823,278.991,-156.091,-9999,-9999,-9999
2022-07-31,10:00,212.4165,0.560702,141.3,12.3385,12.2145,15,0,11.3563,-17.565,-5.10318,25.856,0,55.9461,-9.00686,-1.85399,0.0347181,0.176251,0.417806,0.429395,0.42476,7.8487,4.3184,279.017,-155.89,-9999,-9999,-9999
2022-07-31,10:30,212.4374,0.276631,129.7,12.4646,12.2145,15,0,11.3697,-11.8671,-3.8423,39.8535,0,58.4818,2.09896,-1.8595,0.0349704,0.175757,0.417823,0.429461,0.42476,14.1031,3.89769,278.88,-155.867,-9999,-9999,-9999
2022-07-31,11:00,212.4582,0.265991,110.033,12.4984,12.2141,15,0,11.2977,-5.32797,-0.739783,60.8614,0,75.6147,12.9421,-1.86435,0.0356693,0.175329,0.417869,0.429538,0.424777,23.801,6.34181,278.132,-155.823,-9999,-9999,-9999
2022-07-31,11:30,212.479,0.293103,123.733,12.3841,12.2142,15,0,11.3117,-2.10721,0.945326,89.9013,0,78.5771,21.7544,-1.86904,0.0366956,0.174812,0.418006,0.429658,0.424787,35.0531,10.2461,277.906,-155.833,-9999,-9999,-9999
2022-07-31,12:00,212.4999,0.285028,114.533,12.3005,12.2142,15,0,11.3351,-3.41181,1.72831,118.004,0,78.4876,28.1118,-1.872,0.0375864,0.174472,0.418101,0.42973,0.424802,46.5688,13.3168,277.814,-155.838,-9999,-9999,-9999
2022-07-31,12:30,212.5207,0.309415,112.8,12.3622,12.2141,15,0,11.3519,-4.53633,1.62067,170.39,0,79.0654,40.0036,-1.87374,0.0391089,0.174158,0.418249,0.429832,0.424817,66.8051,20.6445,277.951,-155.757,-9999,-9999,-9999
2022-07-31,13:00,212.5415,0.268617,115.3,12.4951,12.2142,15,0,11.3538,-3.51744,1.48818,146.037,0,82.1626,40.4435,-1.87427,0.0396125,0.173597,0.418345,0.429879,0.424811,62.1004,16.6513,277.885,-155.725,-9999,-9999,-9999
